GEOID,County Name,State Name,SFSP Eligible,CACFP Eligible,SFSP Percent,CACFP Percent,Source FY,Source Name,Source URL
"482150235211","Hidalgo County","TX","Y","Y","83.3","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235212","Hidalgo County","TX","Y","Y","76","82","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235213","Hidalgo County","TX","Y","Y","82.5","90.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235214","Hidalgo County","TX","N","N","40.4","17.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235221","Hidalgo County","TX","N","N","43.4","30.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235222","Hidalgo County","TX","Y","Y","53.8","58.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235231","Hidalgo County","TX","Y","Y","80.8","75.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235232","Hidalgo County","TX","N","N","22.2","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235233","Hidalgo County","TX","Y","Y","97","96.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235234","Hidalgo County","TX","Y","Y","84.8","85.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235241","Hidalgo County","TX","Y","Y","81.6","81.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235242","Hidalgo County","TX","Y","Y","68.4","71","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235243","Hidalgo County","TX","Y","Y","97.4","97","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235244","Hidalgo County","TX","N","N","40.4","44.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235251","Hidalgo County","TX","Y","Y","63.9","53.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235252","Hidalgo County","TX","Y","Y","58.6","69.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235261","Hidalgo County","TX","Y","Y","30.4","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235262","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235263","Hidalgo County","TX","N","N","4.4","4.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235271","Hidalgo County","TX","Y","Y","85.8","84","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235272","Hidalgo County","TX","Y","Y","81.8","71.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235273","Hidalgo County","TX","Y","Y","61.9","52.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235281","Hidalgo County","TX","Y","Y","57.1","75.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235282","Hidalgo County","TX","N","N","7.7","15","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235283","Hidalgo County","TX","Y","Y","91.2","94.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235291","Hidalgo County","TX","Y","Y","84.2","80.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235292","Hidalgo County","TX","Y","Y","89.5","80.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235293","Hidalgo County","TX","Y","Y","61.4","65.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235294","Hidalgo County","TX","Y","Y","87.8","87.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235301","Hidalgo County","TX","Y","Y","73.6","71.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235302","Hidalgo County","TX","Y","Y","60","70.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235303","Hidalgo County","TX","Y","Y","54.3","42.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235304","Hidalgo County","TX","Y","Y","76.4","58.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235311","Hidalgo County","TX","N","N","6.4","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235312","Hidalgo County","TX","N","N","13.9","13","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235321","Hidalgo County","TX","Y","Y","69.4","72.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235322","Hidalgo County","TX","N","N","10.9","5.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235331","Hidalgo County","TX","N","N","29.6","35.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235332","Hidalgo County","TX","N","N","6.2","1.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235341","Hidalgo County","TX","Y","Y","48.8","54.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235342","Hidalgo County","TX","N","N","41.2","39.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235351","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235352","Hidalgo County","TX","Y","Y","77.6","88.4","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235361","Hidalgo County","TX","N","N","44.4","47.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150235362","Hidalgo County","TX","N","N","10.2","19.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236011","Hidalgo County","TX","Y","Y","85.2","79.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236012","Hidalgo County","TX","N","N","38.3","14.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236013","Hidalgo County","TX","Y","Y","90.9","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236021","Hidalgo County","TX","Y","Y","37.5","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236022","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236023","Hidalgo County","TX","N","N","39","31.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150236024","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150237001","Hidalgo County","TX","Y","Y","68.6","72","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150237002","Hidalgo County","TX","Y","Y","61.4","55.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150237003","Hidalgo County","TX","N","N","12.8","15.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150237004","Hidalgo County","TX","Y","Y","57.9","63","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238031","Hidalgo County","TX","N","N","27.5","10.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238032","Hidalgo County","TX","Y","Y","47.7","57.7","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238033","Hidalgo County","TX","Y","Y","62.2","56.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238034","Hidalgo County","TX","Y","Y","51.2","51","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238041","Hidalgo County","TX","N","N","23.3","13.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238042","Hidalgo County","TX","N","N","31.6","40","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238043","Hidalgo County","TX","Y","Y","62.5","48.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238051","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238052","Hidalgo County","TX","N","N","2.2","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238053","Hidalgo County","TX","N","N","14.3","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238061","Hidalgo County","TX","Y","Y","56.9","66","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238062","Hidalgo County","TX","N","N","15.4","24.6","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150238063","Hidalgo County","TX","Y","Y","63.9","56.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239031","Hidalgo County","TX","Y","Y","71.4","81.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239032","Hidalgo County","TX","Y","Y","63.6","68.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239033","Hidalgo County","TX","Y","Y","78.3","76","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239034","Hidalgo County","TX","Y","Y","90.7","86.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239051","Hidalgo County","TX","Y","Y","100","100","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239052","Hidalgo County","TX","N","N","30.4","39.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239053","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239054","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239061","Hidalgo County","TX","N","N","0","0","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239062","Hidalgo County","TX","N","N","18.6","22.9","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239063","Hidalgo County","TX","N","N","16.4","33.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239064","Hidalgo County","TX","Y","Y","55.2","66.2","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239071","Hidalgo County","TX","Y","Y","97.2","96.1","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239072","Hidalgo County","TX","Y","Y","61.7","85.3","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239081","Hidalgo County","TX","Y","Y","62.1","61.5","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
"482150239082","Hidalgo County","TX","N","N","3.8","6.8","FY26","USDA-FNS Area Eligibility (FY26)","https://usda-fns.hub.arcgis.com/datasets/USDA-FNS::participants-eligible-for-free-and-reduced-price-fy-26/about"
